node,degree,pagerank,eigenvector,community
30271,61,1.702660272645265e-05,0.0008160383377751984,5
95813,84,3.3544936184670546e-05,2.3480755097315142e-07,3
128581,47,1.2047540127103906e-05,2.512600256064137e-06,11
63047,41,1.8595036460197336e-05,1.8572078949343987e-08,3
194121,55,1.7106833583636177e-05,2.2120057383355572e-09,20
63053,75,2.2808970399468218e-05,7.97016368345205e-06,6
95828,43,7.78887897227837e-06,0.00014524493025013812,4
63075,56,1.7715798139044316e-05,3.8696167656140884e-07,3
30312,52,1.2494851379310612e-05,5.668024886547359e-07,9
128638,42,9.044745976168493e-06,1.502930953031379e-10,16
30336,62,2.251560384640166e-05,1.0734465087800693e-07,3
30345,64,2.5139418482140147e-05,2.2278222454447422e-07,5
95882,48,1.2030409764466222e-05,1.0493613316179129e-07,6
226953,45,9.226011590101298e-06,1.8573530897379267e-07,5
128656,88,2.75545137475546e-05,4.06288269336652e-09,6
128657,40,1.0293343849100412e-05,1.6699193837485088e-06,0
30355,73,2.3764325566597266e-05,4.282918524147914e-07,5
30356,58,2.2088508283305093e-05,1.3703180219334882e-07,5
63126,80,2.2604758103848332e-05,8.342010574153355e-07,5
325271,115,6.2890605905406815e-06,0.0003680277506359254,4
63133,57,2.9121296641423916e-05,2.575676495827422e-10,3
30369,50,1.762574909602953e-05,1.6947099861501654e-08,9
63143,40,1.5944430772285103e-05,2.2947502398156026e-06,2
30377,40,1.7914868307529954e-05,4.12054415421696e-09,3
292522,52,7.593613003251693e-06,1.1003314856700625e-07,22
30382,69,1.7817873184864145e-05,1.0567943053151507e-05,0
128706,48,8.776708728230434e-06,6.981900960239206e-09,18
227019,50,9.298842333021398e-06,2.0989919838004419e-10,16
161495,51,1.0005123508287629e-05,2.847599603664212e-09,22
325341,48,1.0038046393988196e-05,1.3544181121171574e-08,18
63227,116,5.687119043194415e-06,0.09089005256566085,1
128780,59,2.379631825716373e-05,3.649242716499591e-07,2
96017,108,1.858028557583877e-05,1.4437997496069213e-05,11
292625,44,1.0488717510654536e-05,1.878387557128036e-09,22
30498,77,3.2352208006644005e-05,3.6217836247555894e-07,5
30515,51,2.1236884393445845e-05,4.788249020298334e-08,5
128834,93,1.8768418064928003e-05,3.5953188576287477e-06,2
63299,70,2.2826140983829552e-05,7.168444327570371e-06,2
63304,44,1.4374137377174501e-05,1.5716137034177896e-10,3
128851,50,1.4801862586778272e-05,1.4590933320370636e-08,6
63323,63,2.350786281621525e-05,0.0008563402115910347,0
63332,57,1.4763969474806634e-05,9.657475788154493e-07,0
63334,58,1.619969188571692e-05,1.6636971625050966e-05,2
128875,43,1.0579154479940328e-05,1.304284682535156e-07,9
63340,53,1.817553191971367e-05,1.3045834129161675e-08,5
227186,53,1.0356311790057296e-05,4.135198976280459e-09,18
63347,71,2.42081392707952e-05,8.800284497216637e-09,6
96115,52,1.3907674383284943e-05,3.4631531315932514e-06,0
30581,87,2.693013529336052e-05,1.1337848626276857e-06,3
128887,44,1.7872547676390385e-05,7.517134478750673e-09,5
63374,84,1.0834742587069811e-05,1.4089043812788717e-07,20
227233,42,7.745174715930759e-06,2.396177183445854e-06,5
30626,54,1.656435206190036e-05,9.840384553200917e-07,0
30628,45,9.75826890709115e-06,5.346661133558446e-05,2
30630,67,2.6663949779365814e-05,5.2080256297783653e-08,0
63399,47,1.572795163531716e-05,1.5234353886531489e-05,2
63417,51,1.4510713927512794e-05,1.8960867394091916e-07,9
30660,57,1.9497081005598317e-05,1.5196599211553794e-07,5
63429,49,2.028282634910692e-05,1.5776478614198435e-07,5
128971,50,1.730880432291458e-05,6.886335390638667e-06,3
128980,46,1.1039039600295982e-05,6.626139595772997e-07,10
30679,58,5.97275800015501e-06,2.2451523163105836e-06,15
325593,71,7.98517488671094e-06,4.478032375198069e-08,15
96225,46,2.5151925065868986e-05,7.2652437684289976e-09,3
63460,134,3.004330805607197e-05,2.809387188465706e-07,22
63464,65,2.9383091712221235e-05,1.6932431231355162e-07,2
30698,43,2.062415365498829e-05,3.83897259910911e-11,3
63476,49,1.6435237079827793e-05,3.390841151395872e-07,6
96246,58,1.4777739527219055e-05,9.393868380781517e-07,5
63488,41,1.3962715993723985e-05,8.70307328776827e-10,16
63489,87,2.8680160525583474e-05,2.2533044374646664e-08,16
96259,53,1.9116268555767462e-05,8.458799143764404e-08,5
96261,43,2.0821545851838396e-05,4.3964077651029745e-08,3
96275,56,1.5458201908432407e-05,8.339248785795427e-06,2
129063,41,1.8765285563248707e-05,3.003216845032509e-09,6
96321,230,7.839679254991372e-05,2.259785127004897e-05,3
161857,48,5.843123152550725e-06,3.8880273917112475e-10,7
161860,75,1.0943180525931543e-05,7.958161357423653e-06,11
161862,61,9.03008325759943e-06,4.280280684205265e-08,7
161863,67,9.466697250931858e-06,5.048648217125562e-10,7
129101,85,2.0324837647973425e-05,2.6214383717219992e-08,6
96338,61,2.1193390087804786e-05,9.242796910744119e-06,5
30803,79,2.3666756687489282e-05,3.767254834517845e-05,2
63579,81,2.8831794701518373e-05,2.981322690562506e-07,5
129115,47,1.74795488000402e-05,3.735907400940988e-08,3
30815,162,1.2108812756751676e-05,0.09784854278231411,1
63588,91,2.999210811739764e-05,3.8577715589333024e-07,0
30820,42,1.3187643327442998e-05,7.866836679326869e-08,6
30832,64,1.961311095891772e-05,0.0002527603058621331,0
63610,42,1.1983256270568792e-05,7.00057620201136e-07,0
30847,70,1.8093555196982597e-05,0.0001043133680097692,2
63618,50,1.9684421538616977e-05,1.076920426706977e-92,24
63621,40,1.659638408256598e-05,1.076920426706977e-92,29
63622,64,2.024168720379987e-05,1.0926430622727354e-07,2
129161,40,9.551693894897657e-06,8.603044322865435e-06,2
30870,84,2.7805842223586665e-05,5.266884892969612e-07,6
96410,57,2.0946481522202363e-05,4.457354801018905e-08,3
30877,58,1.6535050669305564e-05,0.0002513874063466768,0
129195,156,4.382895031743127e-05,9.019933345889777e-07,3
96434,61,1.9490953736202435e-05,9.977343585908945e-08,3
30903,55,2.2787603207793875e-05,4.6168398490824976e-05,5
63673,80,2.470588825432932e-05,1.557800765433465e-07,16
63684,43,1.52666698600435e-05,3.7795849111261955e-07,9
63689,49,1.9222922929974758e-05,3.3632853792943773e-09,16
96458,44,1.3598763626187114e-05,3.985536029096409e-07,2
30925,162,3.682688300689069e-05,0.0009966902105389335,2
63702,54,1.1994121053651753e-05,2.076639612361833e-06,0
162017,54,8.21734666407234e-06,6.7953335192683926e-09,22
30952,42,1.4938314527736289e-05,3.0755352618994296e-07,10
63723,68,1.7793393606013367e-05,2.314678619584478e-06,5
63726,42,1.0688089033493804e-05,1.116072764719227e-05,1
30981,55,2.117823875536685e-05,3.689257558962594e-09,3
227601,42,9.61894588993817e-06,1.3567406575659892e-07,16
63762,61,2.3884310306876423e-05,6.242690860056151e-07,0
162073,64,5.211588702827612e-06,1.4084184043791591e-07,20
194848,45,1.5272449860059613e-05,2.660598438775411e-07,3
31010,75,3.5364160599067535e-05,4.548484408402247e-08,5
31011,53,1.3632284390388413e-05,9.188011283310934e-06,2
63781,46,1.704042189525702e-05,2.0902127571946523e-06,10
31014,86,1.4954315976154507e-05,1.6196818175018325e-05,10
31013,40,1.8580125814421508e-05,2.8304908599269813e-08,3
31017,46,1.5176217888274155e-05,2.2906318272877602e-07,0
194892,69,8.582098622746092e-06,1.1259771913141535e-07,22
31074,53,1.3331885419442825e-05,6.03072911030428e-07,10
31089,58,1.332789612842078e-05,0.0010022470099590938,2
63861,244,5.57161033418727e-05,2.795487605469658e-08,16
162165,62,8.666242075518175e-06,4.7168602336799996e-08,15
162168,46,6.413082652008853e-06,3.5463713297161085e-08,15
31117,62,2.3142336716897504e-05,1.0396897950255224e-07,5
162192,44,1.0586240202538664e-05,1.0786272246331478e-07,4
96658,46,6.28817914513677e-06,1.3661087898838746e-07,2
31131,80,2.105138125921496e-05,1.030141947504687e-07,9
31149,70,2.653518842906549e-05,3.06267835985294e-07,3
31154,53,1.4317978405070956e-05,3.16237493672277e-06,5
129458,50,1.2689002464501705e-05,4.5509926205831855e-07,2
31180,83,2.003492800339997e-05,5.386122962813177e-06,0
31197,43,1.154546337034841e-05,9.527302354248024e-09,16
31203,52,1.9784756085641645e-05,7.081854219439078e-06,2
63985,46,1.0906453107961455e-05,3.619888655114307e-07,5
63991,55,2.5898438827519676e-05,7.980365878995617e-11,9
63992,47,1.8985503768759152e-05,9.545955639061844e-08,9
260627,48,7.374373307669228e-06,2.803156310394612e-08,15
96788,62,1.1656442315076321e-05,4.8269041187453517e-08,2
96789,71,1.590203095229669e-05,3.123796959439729e-08,2
96787,47,7.73856201051318e-06,2.8667727875867254e-08,2
162323,46,1.186933877045459e-05,7.385798768234656e-08,9
96792,55,1.0866204309722034e-05,2.8667727875867254e-08,2
96800,46,7.87672370188235e-06,2.8667727875867254e-08,2
31264,42,1.3339683287317139e-05,5.1852834721325254e-05,0
227877,48,6.396277528838911e-06,1.3124856273844176e-08,7
96805,42,5.7331025344339895e-06,2.8667727875867254e-08,2
96807,47,6.664306195582017e-06,2.8667727875867254e-08,2
64039,40,1.2993001120296272e-05,6.800810256774688e-07,5
31276,71,2.4296170930084007e-05,4.1028266281028465e-07,0
64088,49,1.8015665150187255e-05,9.144347221266261e-07,2
162394,43,1.0910437464411949e-05,3.871785888524287e-09,15
129630,48,1.237134511414116e-05,6.761971281489691e-08,10
64097,82,2.2882168744217755e-05,4.880567250997411e-09,18
96874,62,2.5303732676188608e-05,2.410381290505331e-07,16
31372,50,1.519791959835432e-05,1.6130032783955763e-07,5
129678,44,1.792393618597451e-05,6.421362726598703e-10,9
64175,45,1.5790329109918056e-05,8.700819553446542e-06,2
129736,53,1.849695992790407e-05,9.692474504558566e-08,6
31443,46,1.3190627055761672e-05,8.38743443173029e-06,2
31446,52,2.4572714476484033e-05,1.1228503364748795e-07,0
31470,218,1.99203648249574e-05,0.09874702716921036,1
129798,46,1.5438217102128108e-05,5.224309405722687e-09,14
359180,43,3.4368704027377874e-06,2.208520221148376e-20,17
359181,46,3.767564860299784e-06,2.208520221148376e-20,17
359182,46,3.767564860299784e-06,2.208520221148376e-20,17
359183,46,3.767564860299784e-06,2.208520221148376e-20,17
359184,46,3.767564860299784e-06,2.208520221148376e-20,17
64280,62,3.46698146988026e-05,8.695496940215183e-10,3
129819,41,1.39577241972366e-05,1.107413347470347e-07,5
31519,105,2.7103231492525125e-05,9.830232817177052e-06,10
97063,44,1.582700888666267e-05,2.572417864823562e-13,6
64297,90,2.0635323978959276e-05,1.9257764289750027e-05,2
31539,72,2.312630485992144e-05,1.0935338857843525e-05,5
31546,68,2.2175849194510413e-05,9.510093914865848e-06,5
31554,41,1.7148765616043442e-05,1.978034207300956e-07,6
195395,63,5.977299439994884e-06,1.4084184043791591e-07,20
31560,44,1.172448770055873e-05,1.2018260565151823e-06,5
64329,57,1.7440674789956814e-05,1.4380418047987875e-06,16
129870,49,1.750434582224223e-05,4.6569811491950066e-09,16
228178,55,1.1508425752907178e-05,4.135198976280458e-09,18
97107,70,1.681800663519041e-05,3.919318570731214e-05,2
129892,70,1.8987475586184627e-05,3.545070804477204e-08,6
228197,42,1.5517802934914185e-05,3.4009454657655253e-09,3
64385,90,2.8147394236782607e-05,1.698637215464124e-05,4
359328,43,3.4368704027377874e-06,2.208520221148376e-20,17
359329,43,3.4368704027377874e-06,2.208520221148376e-20,17
359330,46,3.767564860299784e-06,2.208520221148376e-20,17
359331,43,3.4368704027377874e-06,2.208520221148376e-20,17
359332,43,3.4368704027377874e-06,2.208520221148376e-20,17
129957,48,1.911391119111461e-05,1.3178660061369225e-07,13
359333,43,3.4368704027377874e-06,2.208520221148376e-20,17
359334,43,3.4368704027377874e-06,2.208520221148376e-20,17
129959,42,1.35591741869299e-05,4.4724373814221856e-07,13
129958,41,1.389657616247951e-05,1.4733460501897078e-05,13
129967,47,1.8999550455770272e-05,1.4059982932490049e-05,2
31667,47,1.681572457984187e-05,2.0147742893363983e-14,16
64436,66,2.6042935703624635e-05,1.2662641558617405e-07,14
195511,42,1.7460920939841872e-05,3.2107982104102764e-08,5
31678,51,1.3873268451337656e-05,3.6887470843046164e-06,0
97241,78,2.4347508182694458e-05,1.1961411153530355e-07,3
97248,54,2.358005889811717e-05,7.437914111554839e-08,6
64487,52,1.5204999571947034e-05,1.4968784508043288e-07,2
130026,43,9.737294542273787e-06,3.3608927135919606e-05,1
64494,68,2.0600825606729283e-05,5.913913387294713e-07,2
162799,42,1.4986347087957945e-05,1.1573883019681257e-09,2
97277,56,2.2508050032997597e-05,1.6806560612159788e-09,2
31744,46,1.589575663179031e-05,1.0348135465104492e-08,6
97286,52,1.0151455005590292e-05,2.3532959857671492e-08,15
97287,164,2.8379084759427735e-05,2.1102025876657933e-07,22
64530,54,1.8018551853022215e-05,3.98285876193505e-07,0
359450,43,3.4368704027377874e-06,2.208520221148376e-20,17
359451,43,3.4368704027377874e-06,2.208520221148376e-20,17
359452,43,3.4368704027377874e-06,2.208520221148376e-20,17
359453,43,3.4368704027377874e-06,2.208520221148376e-20,17
64546,54,1.1202220967246891e-05,1.9293548480950134e-05,0
162855,135,3.43316221080372e-05,0.00012983359449601222,2
64557,66,1.769308753818178e-05,5.352954083481484e-06,0
64579,77,2.7809659211371875e-05,1.0949431447731347e-07,16
195653,41,1.3230502774038106e-05,4.5654713574174445e-07,3
195654,47,6.8381396739522895e-06,1.705013506889671e-08,7
162903,56,1.3238984286540105e-05,8.544164826838137e-07,5
97369,50,1.8284436925824778e-05,2.300385078702463e-06,2
97381,48,2.1394334341861385e-05,1.5115389512615288e-05,2
64623,54,1.7360351437258614e-05,3.1250074870540537e-07,3
31865,41,1.4380263527714505e-05,1.5865013140744927e-07,16
31866,63,2.2834912023173944e-05,1.4488351497545823e-07,16
162943,146,1.1874637326612062e-05,0.09045667586217196,1
261254,52,5.980711598464931e-06,1.1003314856700625e-07,22
31883,85,1.318815159632002e-05,1.4084184043791591e-07,20
97421,54,2.0705073174115143e-05,1.6623969964323775e-07,5
97424,51,1.4093940521821635e-05,9.697344956878135e-05,2
64661,45,1.565511989630619e-05,6.525370834426803e-08,3
162965,42,6.0484147995286675e-06,7.440379487851776e-08,15
64673,88,2.5002239822375363e-05,0.00011431401966071733,2
294061,48,4.928137095072535e-06,4.5514335957045614e-07,13
294062,67,6.656295531667096e-06,7.380618775379821e-07,13
97459,47,5.278858399049697e-06,7.617195733746685e-07,13
162997,57,7.975199544755669e-06,9.392797697123622e-06,13
97466,50,1.2628271234553406e-05,7.840926931609818e-07,0
326844,51,5.265272881880781e-06,2.208520221148376e-20,17
64709,59,2.38891156145754e-05,7.247888357933809e-07,2
163015,68,1.547555432122953e-05,4.4869030304732385e-06,5
64715,75,1.8757193747196946e-05,2.305174719625333e-07,9
228555,44,1.3303665263726061e-05,7.821591986278218e-08,3
130251,40,7.952836621359763e-06,8.853865247611338e-06,5
64721,52,2.353815413805359e-05,5.615110529129285e-09,2
31958,44,1.166266371358888e-05,2.9871574800909004e-07,9
31962,42,1.225029738419863e-05,0.0008482476035151942,0
130279,121,2.2296768687156687e-05,1.4363469422597902e-07,20
130280,70,6.989322996110668e-06,7.654777045469415e-06,20
97516,95,2.1612305468122723e-05,1.7423596192560665e-07,9
64755,41,1.2676122665393044e-05,8.255471066620334e-08,16
31989,69,1.8317230915181563e-05,6.10831589989511e-06,0
130303,119,2.441145105526062e-05,1.1300396733450332e-06,6
32002,41,2.0448552136264197e-05,1.1866633924692672e-07,9
64779,81,2.7482402944428765e-05,1.4471172798356813e-05,3
64785,41,1.3194847867759044e-05,6.50438972542866e-09,5
326939,54,6.766703488067456e-06,1.1003314856700625e-07,22
163102,58,1.3124013157950358e-05,0.0002869355794809729,2
97569,98,1.6533834922281915e-05,7.2793572420563306e-09,22
64806,73,1.554508206304386e-05,7.022562228407926e-08,7
130348,72,1.4420164779940373e-05,1.1078891324494271e-07,22
97590,61,1.811725296272237e-05,6.427776848939061e-07,0
228665,42,1.4560023511564743e-05,6.382570595737203e-09,3
130363,58,2.878728753901605e-05,2.8455159296277782e-08,3
261453,58,1.1634732645882966e-05,8.419985433513497e-07,2
97631,42,1.5358175229188314e-05,5.971124235264173e-09,16
97633,63,2.2558117256802812e-05,1.4919423912111772e-07,16
359801,43,3.4368704027377874e-06,2.208520221148376e-20,17
359802,43,3.4368704027377874e-06,2.208520221148376e-20,17
359803,43,3.4368704027377874e-06,2.208520221148376e-20,17
359804,43,3.4368704027377874e-06,2.208520221148376e-20,17
359805,46,3.7675648602997833e-06,2.208520221148376e-20,17
359806,43,3.4368704027377874e-06,2.208520221148376e-20,17
359807,46,3.7675648602997833e-06,2.208520221148376e-20,17
64896,60,2.1002816186697637e-05,7.739705941018488e-08,2
359808,43,3.4368704027377874e-06,2.208520221148376e-20,17
64898,52,1.989345251458867e-05,1.4618964768082838e-07,3
97666,51,1.7146418294560456e-05,8.869411118114733e-11,9
97670,172,3.815396992852828e-05,9.067492578306052e-06,5
64910,56,1.580766586684844e-05,8.817634649101612e-06,0
64915,71,2.761857077634459e-05,4.4731184779517385e-08,3
32149,47,1.641931935983164e-05,9.274810475748048e-09,5
32161,45,1.5509757271046434e-05,9.302934999864654e-06,0
97712,44,1.0327769321425283e-05,2.927693534741708e-06,10
32186,76,2.8026112735360885e-05,9.894996824089596e-08,10
97726,42,8.936610273275149e-06,1.8093235687020768e-08,22
64962,42,1.8765164848923446e-05,2.9914719335288707e-09,2
97734,42,1.1247691944790796e-05,0.0009535248259665831,2
163271,52,1.1673189624284785e-05,3.884863983314972e-09,14
97737,52,1.259293385599068e-05,1.5227041672872316e-06,0
163279,53,1.714078030871832e-05,7.678028365946998e-08,22
97752,51,1.104415232078454e-05,2.571463019736166e-06,5
64988,87,2.5297004823236986e-05,1.2585585653168106e-07,9
32221,112,3.8129490672764925e-05,1.104644171042879e-05,2
97758,43,1.0738856698717886e-05,1.0797261436157875e-05,0
32223,84,2.5601952437899305e-05,4.5066431004346047e-07,2
32242,57,2.2526703426691963e-05,7.849542671825077e-10,5
97778,55,1.609563705023556e-05,7.540374851819994e-06,2
32243,53,1.735720822395362e-05,1.3040293662247796e-07,14
32252,60,2.120270162842572e-05,1.9038635015645714e-07,0
32253,43,1.2545431538485074e-05,3.9641682374567213e-07,2
32254,56,2.155704560578998e-05,2.796545192828463e-07,0
32260,80,3.8396909794699446e-05,7.499603126069695e-08,2
97822,70,1.703127927984778e-05,1.2819931806971456e-05,2
130594,176,5.769962278510466e-05,5.0723355006836565e-06,3
130600,57,1.4408890896597334e-05,8.971446762897204e-09,9
97839,88,2.1759598730540904e-05,3.1227946467585665e-06,2
65107,65,1.3534475642090692e-05,1.2499856202797394e-06,9
65129,40,1.271620993885671e-05,5.400578506601666e-08,3
65131,57,2.654187045315359e-05,8.196882685105752e-09,5
32364,43,1.8174102648897746e-05,9.055820483068262e-09,0
32366,48,1.8579921272424548e-05,9.182526040949591e-08,5
261762,148,8.88956173753193e-06,0.09272654931290086,1
97924,62,1.8238572212086742e-05,9.095324159070792e-06,5
360069,101,4.685021054371834e-06,0.0003672390224833503,4
360070,101,4.685021054371834e-06,0.0003672390224833503,4
360071,101,4.685021054371834e-06,0.0003672390224833503,4
32392,53,2.4146722739531748e-05,6.316064078267931e-08,3
360076,43,3.4368704027377874e-06,2.208520221148376e-20,17
360077,43,3.4368704027377874e-06,2.208520221148376e-20,17
360078,43,3.4368704027377874e-06,2.208520221148376e-20,17
32399,45,1.6475913385282573e-05,1.99260944799904e-08,2
360080,43,3.4368704027377874e-06,2.208520221148376e-20,17
